id,lang,text,followers_count,screen_name,friends_count,User ID,Bullying_Traces,Type,Form,Teasing,Author_Role,Emotion
101743217216716801,en,?  Rebecca Black Leaves School Due to Bullying http://bit.ly/pm4ZBB,4953,radioairplay_,5611,347185289,n,,,,,
103465085921538049,en,"LOL @andieepott: ""I'm being cyber bullied"" AHAHHAHAHAHHA",427,hoybea,297,35165375,y,self-disclosure,cyberbullying,n,bully,none
103326607896354816,es,"@Criistii_98 Si no hay Bullying, es porque no hay cariño! x",358,AnaLuisaCordon_,289,320396181,n,,,,,
107586678306258944,pt,"os apelidos da bianca vão de ""vaca, a pretinha da laje"" onde isso vai parar? Olha o bullying @bidebonis n",397,heyismands,83,59894837,n,,,,,
104761329163837441,in,@Sibe_Chukcha @JessicaYumz @dennieta @ngelala @carissa_icha @xadako @Ferdinand_gouw bully jeje adalah satu kesenangan tersendiri o:),498,gitaangelita,201,114367237,n,,,,,
108273188101820416,en,They bully me,1488,TrulyBlesseddd,866,139149365,y,self-disclosure,other,n,victim,none
107858080561246208,en,@MileyCyrus twitter is bullying you! You should do something! We cant trend #MileyCyrus !,1212,lifeiswhatits,318,91198082,y,accusation,cyberbullying,n,accuser,none
103709765653364736,in,@windaJW gw bully -_-,214,setsuzhu,69,329249629,n,,,,,
102748968068460544,en,@NezziiATL :( y u bully me so? You should come look after me ;),827,hulfie,306,23857930,y,self-disclosure,other,y,victim,none
103076078624583681,en,@Lbbbxx @bbborrreddd But 00 bully me! So equals to you also bully me! Togetherness yknow!!,82,Enonnez,89,88631126,y,self-disclosure,other,n,victim,none
107072026010853376,en,I hate waking up to bullshit text.. what happen to tryna sweet talk a chick into liking you ... Niggss tryna Bully a bitch now days,613,iTsBo,311,75342947,n,,,,,
102440352547471360,en,"Drunk girl, crying girl, fighting girl. #tequilaredbull",363,jenbyjenkenny,159,25558300,n,,,,,
101490230225403905,en,"@_EmWhyAyee ""Im a Bully..."" Not cool!",1084,ChiefKam_,383,322913838,y,report,other,n,reporter,none
104007841492381697,pt,@annabe_ @geeoovaanna @_stephaanie_ @CaioMatsuura EU NÃO LEVEI BRONCA! AHUEHOUAHEAUOE VOCÊS LEVARAM POR ME BULINAREM! BULLYING É CRIME DJOW!,205,alihrt,107,52259715,n,,,,,
102023671987712000,in,"Gw msih kpikiran kta"" lw tdi, yng gw ma riani tdak scara lngsung nge-bully lw.. :P @Irene13Putri",320,evevlynn,319,191629289,n,,,,,
109108198040027136,en,@emmaleezmolek lol yeah but i dont ever see u using it. U have to bully the shit out of kids until they dont show up the next day of school.,608,EFrye6969,553,335362652,n,,,,,
106051786162438144,en,"Bullying linked to decreases in GPA, longer lasting negative psychological effects, and obesity. More evidence... http://t.co/UCdxYcj",260,DrMondoMFT,671,191559807,n,,,,,
108302475764826112,en,HBR.org: Identify and Stop Workplace Bullying http://t.co/5gV05em,136,PMlessons,32,101240778,n,,,,,
108805481363030016,en,"If you fear your child is being bullied, this book might make a difference and change everything. http://t.co/v43vInw",20281,LeveragYourBook,19018,110309026,n,,,,,
102423085323522049,in,@janicenice ooo jdi lu blh bully gw gw ga blh?3-|,221,melvinmlvn,127,100491166,n,,,,,
103670161982238721,pt,Acho ridículo ainda existir bullying =/,670,MeAndyPrado,258,78494346,n,,,,,
102870568075919360,pt,nossa gente eu ainda não engoli essa história de quererem me precessar de bullying :@,872,BoylieberForJB,511,306665148,n,,,,,
108066593749213184,en,I got asked if my school days were like Inbetweeners. I said no bullied for five years and couldn't wait to walk out the fucking door.,1033,Jamie_Dodger_,2001,27925847,y,self-disclosure,other,y,victim,none
105622790681534464,en,Popeater ? Seth Matlins: The Self Esteem Act: It's Time to Confront the Bully That Is Our Beauty Culture http://q.gs/LaKd,1,HubPostTV,4,325849669,n,,,,,
108939072503947264,en,"@stevie_reed your just bullying me, you love me so..",678,prendss,315,52841744,y,self-disclosure,other,n,victim,none
106340248245645312,pt,Hoje o bullying ta correndo solto aqui kkkkkkk foda,74,gabitalk,73,206854468,n,,,,,
104209930105520128,en,@Nevie_Nevada r u ready for High School?? d way i'll make dem bully u erh. Muahahaha!!,113,ateh_mills,121,242029602,n,,,,,
106861502979518464,pt,"@carolllD @CarolSilva7 kkkkkk, tadinha, tadinha, daqui a pouco ela chora dizendo que tá sendo vítima de bullying!",231,amanda_laranja,237,116260614,n,,,,,
106882596973199360,es,@DaniaMacedo ohhhhhhhh que pondras....pff ya se lo de siempre: TITI ME HACE BULLYING! jejejejeje,1878,TitiCaceres19,411,48385660,n,,,,,
106114234345209857,en,"My man @LMRBRWN just said ""stop bullying children"". Dead.",776,_MRpopular,37,229317802,n,,,,,
104400804986884096,en,"Not much time left to school starts. TAKE the time now and talk to your kids about bullying, what to do or not do. http://t.co/aStc19d",2992,akanaphoto,3446,22204505,n,,,,,
106817521440657408,pt,Um Bullying: Assistir o futebolzinho da galera só pra rir dos peitinho dos amigos balançando que sairam no time sem camisa!,372,Gorda_Bastos,415,184594146,n,,,,,
100629603059630080,en,"VIOLENCE!!! #bully ""lol"" its so cool!",327,ambarOf,205,205958604,n,,,,,
102794211069403136,en,@_alianicole i kno a play where u i was always the bully n champion !!  ooowwwww,1840,Yea_Tony_FUCKED,998,153278713,n,,,,,
102786363895717888,en,Bullying NEEDS stop! #StopBullying,3136,0urGodmez,452,329047293,n,,,,,
101031845445124096,pt,Sinseramente tem gente que mereçe sofrer bullying .. mais eu tenho dó de ver mais são pessoas chatas mais que mereçem mereçem,43,fefe_luiz01,103,261915823,n,,,,,
105794498101121024,en,I love Tami but she's getting a little too childish.. Seems like a bully now..,677,BShortcakesTEAM,587,31669324,y,report,other,n,reporter,none
106826776008855552,pt,críticas construtivas é diferente de bullying okk rss,406,teletonta,207,184993626,n,,,,,
104926322412896256,pt,@marceloadnet0 Não vou te responder pois zuar Botafoguense é bullying!,35,AltairSilvaCCM,237,170552373,n,,,,,
101022523558346755,en,"@velourvelvet I'm pretty bothered by it too. I'm also bothered by the fact that Draco Malfoy is bullying apes in the movie too, wtf?",167,VesVespaa,79,49852058,n,,,,,
101889109257224192,en,@yeenboutthtlife lmao..you are a low-key bully,152,mimiknoble,173,139451036,y,accusation,other,n,accuser,none
107573743836078080,en,I have a sad story.Today I was having a conversation with this 15 year old boy who told me he gets bullied in school and kids tell him he...,879,stephsingss,862,39364995,y,report,other,n,reporter,sadness
102293156560769024,en,"Dear Mother Nature, I wish you would stop fucking shit up cuz U aint making this recession no betta & if we go you aint gon have no1 2 bully",1221,TheEauxRiginalC,1128,40330773,n,,,,,
101404987946582016,pt,"@AllJessieJOrkut e @JessieJBrFans ""Who's Laughing Now"" da Jessie J entrou em nossa lista de músicas sobre bullying! http://ow.ly/5ZQH9",65,expressomusica,39,265091902,n,,,,,
100655744461971457,en,"@Umshafi okay. This is cyber bullying. I will report u to twitter! Haha he's a grafter, I'm more the brains 8-) okay, don't publicise it! x",1067,NumanArshad_,465,181196436,y,accusation,cyberbullying,n,accuser,none
100209957961596928,en,"New article: Twilight producers deny bullying twilight fan read more
http://is.gd/Q97pxO",506,arabstodayEN,59,321297716,n,,,,,
106522291722125312,en,@HiMyNameIsSeton let us know if Dan signs the contract. Dan nation is going crazy waiting for the answer. And don't be a bully. Ha Ha,42,Aalink200,554,102005554,n,,,,,
104570081605984258,en,bully paws needs help covering vet costs for poor bootsie. she lost her pups due to complications during birth. http://t.co/tjcRlRi,792,staffordspca,4,28822170,n,,,,,
109086756032348160,en,DOJ alert: Bullying epidemic spreads to #cat world: http://t.co/pPz5k8m,34879,kurt_loder,329,307259829,n,,,,,
105729263059222528,en,mayhem off bully beatdown is hilarious! hahaha,1148,jay_doggette,312,273608753,n,,,,,
106419884954624000,en,I used to bully @ThatKidSonya so much in class lmfao she kept me laughing for dayssss !,459,latinacuty,307,63774482,y,self-disclosure,other,n,bully,none
106533662446718976,en,I'm going to cut your steak......... Unevenly! #bullying,476,TreySchulte,231,228165682,n,,,,,
102042619454033922,pt,"Booa Tarde gente boa ! tamo na correria hooje , logo cedo participei do manisfeto da juventude de Foz contra o Bulling , drogas , violencia",934,WellingtoonS,1508,201255767,n,,,,,
103823430163501056,en,Gay Teens Sue Minnesota School District over Bullying Policy http://t.co/HxPqaAZ via @TIMENewsFeed,930,YPC_theatre,426,26937201,n,,,,,
101407044132810753,pt,ai gnt ja falei que vi um lesk sofrendo bullying ne? fiquei mto mal serio quase fui bate no gordo maldito q fez bullying nele,304,brunavendramini,164,50701619,n,,,,,
104615464071733248,en,Don't confuse the purpose of testing vs. student learning. Julia Steiny: Punitive Testing is Educational Bullying http://t.co/hiEvhiq,238,TRFCurriculum,327,253707764,n,,,,,
107075202277580800,pt,me sinto um total nerd que sofre bullying (estilo americano) quando estou com crise de asma e tenho que usar a famosa 'bombinha' reughweir,509,theeodore,462,38889132,n,,,,,
102869076765974528,es,"@egael088 @Ari2PMAM A ver, yo he perdonado a 1 de los q me hicieron bullying pq es mucha tela... xo hay gente q se las he devuelto cn clase",347,Suuism,482,126116223,n,,,,,
106415295207440384,en,"God forbid, but if CCTV was in your firm, would 'Big Brother' see staff acknowledged/appreciated or intimidated/bullied? #bullying",13785,bulliedbyboss,13364,86890296,n,,,,,
102048062326841344,en,"i just WISH a Lion would burst into this office and then i tamed the Lion and then rode it, and everyone would cheer and stop bullying me.",1134,JoeJustiz,269,184671952,y,self-disclosure,other,n,victim,none
101563193784147969,en,@jaetong bully at least no torture yet =3 unlike... Tsk tsk. @livingdeadbunny,76,wenz05,161,183270975,n,,,,,
107869564649472001,en,@RAIDERS repin the (805) JUST WIN BABY!!  BUILDING A BULLY IN OAKLAND!!!!!!,78,MrMota71,399,151619926,n,,,,,
104584019953463297,en,@Niketa: You might be interested in this pledge for online videos: http://t.co/liHRQ7u & my blog on cyber-bullying http://t.co/pGFMhbY,389,ethicssage,556,202224232,n,,,,,
100247714155077632,en,"http://t.co/gGq1a5v ITS GOIN DWN ""BEDROOM BULLY"" STYLE #AUG20THCLUBGRAVITY ER'1 FREE B4 12AM $10 ADV TIXX MUSIC BY POWER 105's OWN @DJNorie",2475,YungMillionaire,1846,29633395,n,,,,,
106713832939986944,pt,@_angelll ahaha isso é #bullying,100805,victoroliveira,664,15444313,n,,,,,
100676256839905280,en,"cousin, a straight A student, bullied into suicide and my eyes start tearing up knowing I'll never see him again.",338,CalzonandSlexie,349,45187897,y,report,other,n,reporter,none
108460666586796032,in,Film ini salah satu potret bullying dikalangan anak2 #mynameiskhan,365,dwhienha,523,124116995,n,,,,,
104036779748884480,en,@cthrasherz you know what!? im reporting you!! #bully XD,233,RyanDohertyyy,402,246566891,y,accusation,other,n,accuser,none
106753582694547456,en,My pitbull is under the kitchen table crying because of the thunder ....,547,jenavilesx3,470,29027045,n,,,,,
108886022917595136,en,"#schools Students CAN get it in their Hearts & Minds that Bullying is wrong..Reach, Help, Teach, Empower #moms #twitterdads #parenting",5302,stopbullyingtb,5688,94912172,n,,,,,
105713410431389697,nl,@brendan_tew @natlovesyouxoxo owhh is it ? Ok . Beginner of Twitter . Don't bully . HAHA,226,schuinnn,149,195712185,n,,,,,
100974825476067328,en,Preparing your child for school bullies http://cot.ag/oErG5t #bullying #cyerbullying #parenting,1395,KiwiCommons,497,23613124,n,,,,,
101821852304936960,pt,"Hj em dia, ñ é q o aluno bate no professor, o certo é dizer q o professor deu uma ""carada na mão do aluno"" e o aluno sofre bullying kkkkkk!",175,saralaais,94,199930783,n,,,,,
101015628470685696,en,Bring out the tear gas and rubber bullets that will send em home crying,242,antakila1,903,236142958,n,,,,,
101806088189509633,es,@eerikz te lo voy a robar por ser una bully :(,209,alonso_ell,197,73945566,n,,,,,
106916076578799616,en,@AustinMahone #dontbescared of bully's if they bully you then ur obviously doing something right:),1261,KidrauhlSwaggin,388,95309328,n,,,,,
103688396404301824,en,"@heyitslizi yooo, im being bullied ! lol",779,joeypascale,655,298156587,y,self-disclosure,other,n,victim,none
104020245446008832,en,@My_Jia are you online bullying me lmao,746,Nita_TheDiva,994,220221971,y,self-disclosure,cyberbullying,y,victim,none
102562426406449153,en,"""Starve a bully, feed your soul.. STAND #GRAND!"" This isn't just a quote, but a way of life.. (: Thanks @VinCastronovo &lt;3",3444,gurleeenax,965,172104371,n,,,,,
101967523330793472,pt,Minha vó ta me dizendo que um dos meninos que faziam bulling cmg ta viciado em crack e tentou matar a famili x.x,481,1Eloh,251,220213873,n,,,,,
101486672230879232,en,"@chrisjballard @hullbird haha, big parka on with the bully handle on top of the fur lined hood...",1021,soccerinTN,567,44755374,n,,,,,
103463952851275777,en,@__cristiano you should do something about it then ya big bully victim. . .,1060,alana_OM,933,29725893,y,accusation,other,n,accuser,none
104881449743822849,in,"jngn jd cah gaul disklah deh, liat lu tar gua bully",442,AninFH,131,180301320,n,,,,,
104755524502953984,en,@MacMiller no worries. no body cares about what who dude said. bully.,77,joseph_meade,58,320422721,n,,,,,
102090348439932928,en,Bully Beatdown,415,dominicbrucee,674,231970537,n,,,,,
104926594497392641,en,I remember being bullied and I wont let it get me down first because ima be big one day and they will watch while I do,533,justins_donuts,590,217672277,y,self-disclosure,other,n,victim,none
106672039221395457,en,@louloubell1985 try telling parent and gparents that. Some of it is shameless and amounts to bullying. How great were their grades tho? X,521,redloft7,907,141326046,n,,,,,
103777635817095169,en,"@DemiIsUnbroken_ TROL IS BULLYING ME??! well, not really bullying she is just calling me a bitch :o ;D but its nothing bad, i can handle her",561,_StrongLovatic,1119,291029247,n,,,,,
103870360193208320,en,I can't stand a bully. Miserable bastards.,887,LifeWithJay,888,28415724,n,,,,,
109022686549782529,pt,vou sofrer bullying,705,_bellasb,222,159984082,n,,,,,
106026864312729603,en,Suicide is the 3rd leading cause of death of kids our age. Stop bullying & judging. Love everyone & you will learn to love yourself.,121,frankenfooter,20,191378304,n,,,,,
105810654706929664,pt,Frio é bullying contra os solteiros. http://t.co/wbKilKC,1470,wtfzitao,1868,168294562,n,,,,,
108226449869246465,en,My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/v3m8gpc /via @wordpressdotcom,7008,MeredithPrunty,341,206660507,n,,,,,
101705528106954752,pt,"Se você tem problemas com bullying, compre um cafeteira.",400,davidwilldavid,1460,342921402,n,,,,,
101343590025924609,en,"Every 7 seconds a child is bullied, humiliated or neglected. The time it took yu to read this is one child right there. Make it better. #bap",2083,SteezyKelevra,703,59349463,n,,,,,
103866625115176960,en,@AKidCalledDrew cyber bully you? want me to do it in person then? mm. try tomz and see if im nicer! ;),2737,Francescachip,1042,142749107,y,self-disclosure,cyberbullying,n,bully,none
106491118262292480,pt,"""Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais.""",819,OXIGENI0,90,83466342,n,,,,,
105801349412823040,pt,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/dw7yBIx,144,mulerdiferro,265,210640222,n,,,,,
101425422545334274,pt,Parando pra pensar aqui: hoje em dia tudo é bullying.,484,otuoCsiaL,381,111442360,n,,,,,
107908952955695104,en,@roossc @staresinka yes yes...we don't bully you! :D,74,marychangjina,78,18771753,y,denial,other,y,bully,none
103595004844457985,pt,Vai começar  o bullying na minha time line? Kkkkkk,215,WhiteZombie_,306,56534047,n,,,,,
103851263485153280,en,"Gearing up for school?! Add our new book, ""Transforming School Climate and Learning; Beyond Bullying and... http://t.co/CH20g3k",5,thecscl,0,179223007,n,,,,,
103604477877170178,en,@superdanv88 Trying to bully users into buying on Vizlar is abusive! ;),853,wually,373,20372834,y,accusation,other,n,accuser,none
106364589201035265,en,@IzzyLloydCarter LOOL! Bullying? You? Nahhh never thaaaat *hugs*,194,MikeeeLuonggg,204,73469286,y,denial,other,y,bully,none
102828729952256000,en,"@heeberstein omg lol, ur the ultimate bully! WHATASTACKALACKALACK",4949,FRENEMYCLOTHING,853,247547872,y,accusation,other,n,accuser,none
102670977204363264,en,@CherryXMe fine! But can I please ask u and @grreeey to stop bullying me?! Ha! @dearnamay,348,itsmekatykat,307,29719024,y,self-disclosure,other,n,victim,none
107657262524403712,in,@risqiaditya ah emang si @faricasukma korban bully lo ca! Bully dasar lo! Haha,213,edhodo,142,125637974,n,,,,,
105508320990863361,in,"Wah difollow sm school bully yg 15 thn lalu ngatain gw ""Freak bgt sih lo!"" and made my teen years unbearable.",15414,kartikajahja,380,36614614,n,,,,,
104282328095928320,en,@sarahhamill_  cuz they get bullied more than me and i dont think its right1 so we r rebelling against those 'popular kids',422,supersayian22,1010,349421164,y,self-disclosure,other,n,victim,none
103875843826270209,en,"@DonyaFox i think you're beautiful, and who ever is bullying you, is just jealous of how your life is turning out great :)",164,DMurrayTwin,550,29861163,y,self-disclosure,other,n,defender,none
104368321931132928,pt,"qualquer ofensa que falam na minha sala hoje, é bullying agora dsakraçrkaslkasçç~ç",529,marifonzare,1814,103705400,n,,,,,
103550946210099200,en,"Expected & unsurprising that Gov. Perry can bully a student questioner and have it ignored, yet press still jonesin' for ""angry Black Prez.""",477,TriniPrincess,429,15896024,y,report,other,n,reporter,none
104271144038834176,en,Check out resources from YWVCA's Family Violence Prevention Project. Info on bullying & teen dating violence prevention http://ow.ly/66Or6,83,healthpathohio,257,282572642,n,,,,,
106164308702019584,en,I'm bout to spark my j fuck crying I'm over the bull shit,133,minivogue33,137,35403188,n,,,,,
108678029466796032,en,@KiidSMASHH your a bully to me :c ;b,594,Emmmmyy_,528,313413996,y,self-disclosure,other,n,victim,none
106025332175405056,in,Jadi aja di-bully (lagi) gara-gara 'Korea' (??_??),459,shasyuuw,196,138343652,n,,,,,
101567910874587137,en,Cynthia I Was Tryna Give You Some Play But You Was Bulling.,206,Scool_Boi,372,124296515,n,,,,,
106128554575659008,pt,"@julliemc coitado nada, ele faz bulling comigo só pq eu sou gaúcha, éé",204,laissacc,151,161338465,n,,,,,
106377246180257792,pt,@SabioBrasileiro só se for bullying com o gay.,69,silvinhomessias,129,228921229,n,,,,,
103711344120967168,en,"#OnlyRealJamaicans eat ""bully beef"" outside fi avoid di gingi fly dem frm entering dem house",358,Kashaine,544,97318237,n,,,,,
105395797566291968,en,POLITICS - Capitol police bully activists selling lemonade. http://t.co/xyXq2Zz,5900,aheram,663,5391432,n,,,,,
107615527404441600,pt,Manifestação na Avenida Paulista chama atenção contra o bullying e a violência infantil | Agencia Brasil: El... http://t.co/D8zsl2G,3328,montesclarosofc,2905,20593190,n,,,,,
103514133839880192,en,"STARVE a bully, FEED your soul ?- @VinCastronovo x",921,stilllness,432,312764725,n,,,,,
102196648024879104,en,"""@QuotesForGirlz: stop fucking bullying. #NOH8 every girls should see this---&gt; http://t.co/DHaFjfP""",387,oneblkbutterfly,555,23926035,n,,,,,
101416473783840769,en,"k, bullying is NOT cool and I went through it at that age too, but then don't pursue a career in a field that requires the thickest of skins",91,ItsOnlyLori,193,34749866,y,self-disclosure,other,n,victim,none
100316884754378753,pt,"Dou um empurrão em uma pessoa, isso se chama : - › EU : empurrão. › › SOCIEDADE : bullying ! http://tumblr.com/xqe3ygygsa",380,nana_stos,134,178920536,n,,,,,
103825307127123968,pt,"Miranda e Nathan falam sobre Cyber Bullying confira no blog
http://t.co/OEztTK9",26,tdsobreiCarly,26,319712519,n,,,,,
103426573360836608,en,- The Great Earnings Yield Spread Divergence: The Bullish Case http://t.co/IPMFRjh,1579,iTrustFinancial,1890,33798558,n,,,,,
104241353621377026,en,Check this video out -- Jessica Jarrell Bullying http://t.co/4YUsBb2 via @youtube .,1580,Kanishaaaa_,1514,136726463,n,,,,,
103508209867833344,tl,"@mr_roboboto Sus galing mo nga, haha ang fierce maglaro akala mo nangbu-bully lang e haha!",294,marielleishere,140,84450267,n,,,,,
101976183503208449,pt,e essas meninas excluindo o @gcamacho_ #bullying kk,467,7Raul_,132,65022894,n,,,,,
102108993798946816,en,"There's never a wrong time to talk about bullying. The more we talk, the more we can work to put a stop to it. http://t.co/TWUmxr2",3852,GirlScoutsWW,753,16932848,n,,,,,
105378285676019712,en,SO NOW IM A CYBER BULLY?! THANKS ASH! THANKS SO MUCH! YOU JUST MADE ME FEEL A WHOLE LOT BETTER!,515,swagperfections,965,298965255,y,self-disclosure,cyberbullying,n,bully,none
106869802148179968,en,Reblog if you are against bullying - › this must have more notes http://t.co/akcxkAg,1581,dxntlookback,1376,112007005,n,,,,,
102424245925183488,en,@KMFMelvin @kerryyyyyyyyy @jolenees why exactly do u have his slipper o.o U bully ppl till take their slipper o.o,287,HungryBeaverr,619,69007353,y,accusation,other,n,accuser,none
108159040068141056,en,@Solid_Dutchess @Da7thSavage @LoV3Ly3Yanya @TweetMe2Morraw man im fina get bullied the whole way there!!! Lol,583,Ashing_Kusher_,1171,329744044,y,self-disclosure,other,y,victim,none
101369451701747712,pt,"Tudo hoje em dia é Bullying, se eu soltar um peido vai ser Bullying com o meu cú? Me poupem.",4971,SueTeHumilha,88,191199208,n,,,,,
108989146441322496,en,"Read my response to ""Pass this on to ask your followers if you believe bullying is wrong. If not, then I feel sorr…"": http://t.co/9Fkixv0",3292,x_JessieWessie,3720,200998708,n,,,,,
107891753960484864,en,@Megan_BelleAmie yeah!:) esther and soph were bullying me but its all good;) wish you could have too! We're seeing them thursday though :D ?,7167,BrookeOConnorxo,5349,49714010,y,self-disclosure,other,y,victim,none
102195161202823168,pt,"Dou um empurrão em uma pessoa, isso se chama : - › EU : Empurrão. › › SOCIEDADE : Bullying ! http://t.co/YoNg1jM",1785,biebsbanza,1385,224270985,n,,,,,
103943512516608001,pt,Não é bullying se a pessoa for gorda.,563,fabsciack,162,103982951,n,,,,,
105797184804487169,pt,PAOLA FAZENDO BULLYING COM GAYS!!!!!!!!! DENUNCIEM,719,laislovato,435,75161421,n,,,,,
104110480070684673,en,if I was those babies id fuck angelica up . shes a bully !,2791,Mamas____,1768,232462838,y,report,other,n,reporter,none
101763795063537664,en,Best Bully Sticks Spotlight on a Breed: We Honor Maddie the American Eskimo: We always love getting emails from ... http://bit.ly/rlUS4m,1042,shihtzugrooming,350,36995471,n,,,,,
106458754421227520,en,Bullying http://t.co/sbHjDUt via @youtube,194,overbikes,213,284134143,n,,,,,
105640478434799618,en,Happy Birthday Bully @itschrisbro_ :) .,524,AforAmber_,424,232988430,y,accusation,other,y,accuser,none
100269460027478016,pt,To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xke3yckurv,397,Kobafermentado,404,174389599,n,,,,,
108971160292700161,pt,"Read my response to ""Você já sofreu bullying?"": http://t.co/r2waMrh",140,samelatracy_JB,778,127232412,n,,,,,
106727371721281536,en,The @HoKahHui big bully lah! Don't go near him :(,311,EvannnLee,257,292038716,y,report,other,n,reporter,none
102498426712895488,en,Dharun Ravi wants the #TylerClementi case to be dismissed. http://t.co/2bleh1v #LGBT #Bullying #HateCrime,1244,Jims_Whim,753,16562933,n,,,,,
105775633862361088,pt,Frio é bullying contra os solteiros! UHEUAEHAUEHUEH -q,2378,LeandroAhlert,180,62944177,n,,,,,
105125353072234496,es,"Diprofam de Carabineros realizó capacitación dirigida a educadores, padres y apoderados en Arica http://t.co/t1VrILs #bullying",1131,ChileBullying,193,349681099,n,,,,,
108466243933179904,pt,Todo mundo escurando #Elo da @MROFICIAL e eu não?isso é bullying,503,jamillyvelasco,212,94167018,n,,,,,
109068394862616576,en,#Fact There's An Upside To Being Bullied. You Find Out Who Your True Friends Are.,856,steph_hendryy,1980,131208117,n,,,,,
106597935994765312,en,21-Day Put/Call/Bull-Bear Spread...Short-Term Rally...... http://t.co/GtUE7Wp,801,forexDailyTA,0,307749960,n,,,,,
108331154175827968,en,@runlolarun I just get why 1 sort of bullying should be prioritized. Should the Mets only support 1 type of disease based charity too?,1208,CoreyNYC,1452,35036883,n,,,,,
108025123784769537,en,@ambereenakhtar theyre bullying him xD,1350,SheikhMyBody,639,283565564,y,report,other,n,reporter,none
105228728904318976,in,@verrelrivaldi @Prisil_prisil apaan coba ktnya males log in twitter makanya kita bully *ketauan,748,nthsygraciella,563,268528143,n,,,,,
101736990483038209,en,Rebecca Black drops out of high school b/c of bullying. #lordylordy http://read.bi/qm3EQ4,3222,newrockstarbook,629,15506828,y,report,other,n,reporter,none
101404127342501890,en,Bully-Ridden Schools Have Lower Test Scores: Bullying in hallways and locker rooms is linked to lower test score... http://bit.ly/mYYSio,720,StopBullyNow,626,146833137,n,,,,,
103313716610732033,es,@orkestar_ jajajaja el bullying ha evolucionado,526,Bidault_,371,74382954,n,,,,,
109068227686051840,en,“@GetDirtyDoWorkk: Rt if you believe bullying is wrong and everyone needs a reality check of how much it really can tear someones life apart,18865,dougiebiebz,11125,258106290,n,,,,,
102276232586067968,en,#digitalmusic Rebecca Black Quits Middle School After Bullying (Mashable) http://t.co/PZAcocf,4113,jamesathomson,1471,116741207,n,,,,,
106687829253427201,pt,ACHEI UM TEMA o/ bullying contra casais homossexuais na escola! hihi *-------------*,45,ka_abade,80,333884559,n,,,,,
105297742284333056,in,"@om_hoho Haha, gak Mbak @nen_nniiii kita udah kenal lebih dari 10 tahun, jadi semakin banyaknya bully itu bukti care-nya mas Moho' ya kan?",671,ajiarahman,283,67629693,n,,,,,
101662239802654721,en,"Rebecca Black Left School Because of Bullying: 
        
      by Billboard Staff | August 11, 2011 9:33 EDT You... http://bit.ly/p9WGvX",491,A2NL_Com,466,85051703,n,,,,,
107572658647990272,en,"@ArrghPaine For what causes? ""Tell them to compromise""? We clearly have different definitions of the bully pulpit. :-)",508,kiphampton,643,21425045,n,,,,,
105371945578663936,en,"is a glockenspiel player, a bottle with a message, a bunch of fish, an average father, a wave, a bully, a thirsty appl…http://t.co/CiJm0SZ",493,ThomasGallezot,486,24914897,y,report,other,n,reporter,none
108932215504769024,en,I still remembered how much i bullied him. Nyehehe,352,TheDimental,223,186835477,y,self-disclosure,other,n,bully,none
106834511123324928,es,El bulling a @ilatorre en 3... 2... 1... Jajajajajajaja,936,JesuHernandez,876,108954526,n,,,,,
102907536474259458,en,@Trevaun_S this kids a boss. I'll bully u if I feel like it. as a boss I can do #whateverilike but I won't bully @Erica_Ballott shes cool :P,227,genericparadigm,122,300255709,y,self-disclosure,other,y,bully,none
101468072405241856,en,Bullying is wrong at any age... #bekindtoothers,166,tarafrom87,790,311676201,n,,,,,
106815502101381121,in,Siapa bagus di bully ini subuh ??,338,RendyBadjury,319,123522031,n,,,,,
107392365089660929,en,@SayAnythingxo haha im against bullying.... people have enough problems without it.. but sometimes u need to put your two cents in no need,341,LoyalFedora,576,279836576,n,,,,,
108334694529122304,pt,"VEI ,  eu sofro bullying ate no site do marista ou eu sou uma jumenta mesmo que nao consego mecher neste disgrota ?",234,LIMA_anaf,237,81366171,n,,,,,
101661639673257984,pt,Adolescente diz que apanha de \ncinco colegas há sete meses em MS: Estudante diz ser vítima de bullying e que ch... http://glo.bo/pd2hlH,1360,HelenaMarsilac,39,271241518,n,,,,,
104290670839209984,en,News: 2011 Hibiscus Festival to highlight bullying: Physical and sexual abuse along with bullying in s... http://t.co/mTUkpkT #vodafone,427,mobile_hack_,0,195278976,n,,,,,
104228456711208961,en,Bulling has to stop &gt;-----&lt; it start wit u and u and i mean u ------&gt;,63,Skhuglad,109,81930646,n,,,,,
101380328328933376,es,@tracyhdez no soy fan fan jaja ndams una que otra cancion:p pero ahorita estaba viendo el bullying a dannapaola y me puse a ver sus videos:p,117,kimberlynaranj_,233,242107454,n,,,,,
103246972865097728,en,"A bullied kid ""so imma dust my shirt and pull my pants coz I better look good if this my chance"" #JobsDrakeHadBeforeBecomingARapper",826,MandyUJ,791,26885113,y,report,other,n,reporter,none
100641329842884609,pt,"COMADT: Nívea Soares, Soraya Moraes, Livres para adorar, Thales Roberto......
CONADET: Disco praise
ISSO É BULLYING! kkkkkkkkk",255,loreetav,337,207665477,n,,,,,
